user_index,age,height_cm,weight_kg,bmi,fitness_level,activity_level,workout_time_min,goal,individual_ability,exercise_id,difficulty,impact_level,knee_flexion_level,hip_load_level,shoulder_overhead_required,wrist_weight_bearing,back_load_level,ankle_load_level,floor_required,single_leg,measurement_type,target_sets,target_reps,target_duration_seconds
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.077,5.789,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.082,5.813,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.088,5.836,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,wall_sit,1,0,2,2,0,0,1,1,0,0,time,1.136,,16.135
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.11,5.935,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.117,5.968,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.091,5.851,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,1.47,7.538,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,1.507,7.706,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.086,5.829,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.088,5.839,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,plank,3,0,0,0,0,1,2,0,1,0,time,1.086,,15.263
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,1.124,5.997,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.089,5.844,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.087,5.835,
8265,50,180.6,53.0,16.25,1,2,20,endurance,0.9561,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,1.162,6.168,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.252,,35.72
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.035,10.055,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.698,8.554,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.752,8.796,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.474,7.557,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.012,,31.519
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.898,9.448,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.914,9.516,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.834,9.16,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.354,11.476,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.314,11.301,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.856,9.257,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.577,8.016,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,plank,3,0,0,0,0,1,2,0,1,0,time,1.729,,26.557
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.038,10.068,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.819,9.094,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.853,9.247,
8266,37,179.3,57.4,17.85,2,4,30,general_fitness,1.0201,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.006,9.927,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.577,,41.438
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.443,11.875,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,2.091,10.307,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,2.272,11.111,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.938,9.623,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.428,,38.813
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.37,11.549,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.47,11.994,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,2.223,10.896,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.803,13.476,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.701,13.026,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.412,11.736,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,2.083,10.269,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,plank,3,0,0,0,0,1,2,0,1,0,time,2.194,,34.707
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.395,11.658,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.272,11.112,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.291,11.195,
8267,56,159.3,82.2,32.39,5,1,20,endurance,1.0767,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.407,11.713,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.339,,37.261
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.113,10.403,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.768,8.867,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.908,9.493,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.553,7.908,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.048,,32.152
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.02,9.989,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.034,10.051,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.876,9.346,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.363,11.519,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.383,11.609,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.939,9.63,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.702,8.571,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,plank,3,0,0,0,0,1,2,0,1,0,time,1.943,,30.299
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.009,9.939,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.891,9.414,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.013,9.959,
8268,53,184.9,106.6,31.18,3,5,15,general_fitness,0.8663,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.11,10.391,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,march_in_place,1,0,1,1,0,0,0,1,0,0,time,1.807,,27.911
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.65,8.342,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.245,6.539,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.432,7.371,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.107,5.923,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,wall_sit,1,0,2,2,0,0,1,1,0,0,time,1.577,,23.889
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.608,8.153,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.545,7.875,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.43,7.359,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,1.864,9.292,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,1.928,9.581,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.479,7.58,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.202,6.346,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,plank,3,0,0,0,0,1,2,0,1,0,time,1.435,,21.397
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,1.573,7.999,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.489,7.625,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.621,8.213,
8269,55,164.5,106.7,39.43,1,5,20,general_fitness,0.9359,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,1.681,8.478,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.084,,32.771
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.859,9.271,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.47,7.541,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.606,8.144,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.316,6.853,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,wall_sit,1,0,2,2,0,0,1,1,0,0,time,1.806,,27.905
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.782,8.928,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.842,9.199,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.657,8.37,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.063,10.18,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.136,10.507,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.646,8.324,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.37,7.092,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,plank,3,0,0,0,0,1,2,0,1,0,time,1.616,,24.561
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,1.797,8.996,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.66,8.384,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.785,8.941,
8270,28,190.4,61.8,17.05,3,2,20,strength,0.9636,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,1.785,8.942,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.584,,41.547
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.265,11.082,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.917,9.532,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,2.066,10.196,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.774,8.893,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.325,,37.004
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.366,11.533,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.263,11.07,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,2.204,10.808,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.643,12.767,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.597,12.561,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.13,10.482,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.877,9.351,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,plank,3,0,0,0,0,1,2,0,1,0,time,2.084,,32.775
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.287,11.18,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.136,10.505,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.172,10.665,
8271,64,156.5,94.3,38.5,5,3,15,endurance,0.867,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.253,11.028,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,march_in_place,1,0,1,1,0,0,0,1,0,0,time,3.296,,54.044
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,3.082,14.722,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,2.602,12.582,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,2.86,13.73,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,2.39,11.637,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.999,,48.831
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.89,13.865,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.882,13.828,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,2.644,12.771,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,3.147,15.009,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,3.224,15.354,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.861,13.737,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,2.589,12.522,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,plank,3,0,0,0,0,1,2,0,1,0,time,2.687,,43.357
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.765,13.307,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.861,13.735,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.895,13.886,
8272,43,177.6,46.7,14.81,4,5,45,endurance,0.9953,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,3.09,14.758,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.882,,46.785
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,2.631,12.71,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,2.226,10.906,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,2.358,11.496,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,2.061,10.172,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.626,,42.3
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,2.426,11.8,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,2.426,11.8,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,2.553,12.362,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.91,13.955,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.766,13.315,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,2.486,12.065,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,2.124,10.452,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,plank,3,0,0,0,0,1,2,0,1,0,time,2.4,,38.319
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,2.727,13.138,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,2.569,12.436,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,2.473,12.006,
8273,38,194.6,89.7,23.69,4,3,20,strength,1.0931,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,2.683,12.943,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,march_in_place,1,0,1,1,0,0,0,1,0,0,time,2.205,,34.901
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.999,9.894,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.627,8.238,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.788,8.955,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.474,7.558,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,wall_sit,1,0,2,2,0,0,1,1,0,0,time,2.095,,32.974
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.969,9.762,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.944,9.65,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.882,9.376,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,2.322,11.336,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,2.37,11.548,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.837,9.173,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.584,8.047,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,plank,3,0,0,0,0,1,2,0,1,0,time,1.794,,27.688
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,1.925,9.566,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.938,9.623,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,biceps_curl,3,0,0,0,0,0,1,0,0,0,reps,1.851,9.238,
8274,52,158.0,103.8,41.58,3,4,20,endurance,0.8838,sit_to_stand,1,0,2,2,0,0,1,1,0,0,reps,1.878,9.356,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,march_in_place,1,0,1,1,0,0,0,1,0,0,time,1.745,,26.825
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,standing_knee_raise,2,0,1,1,0,0,0,1,0,0,reps,1.561,7.946,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,low_impact_jumping_jack,3,1,1,1,0,0,0,2,0,0,reps,1.206,6.365,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,bodyweight_squat,2,0,2,2,0,0,1,1,0,0,reps,1.337,6.947,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,reverse_lunge,3,0,2,2,0,0,1,2,0,1,reps,1.091,5.849,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,wall_sit,1,0,2,2,0,0,1,1,0,0,time,1.581,,23.957
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,side_leg_raise,2,0,1,1,0,0,0,1,0,1,reps,1.521,7.769,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,hamstring_curl,2,0,1,1,0,0,0,1,0,1,reps,1.521,7.766,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,hip_extension,2,0,1,2,0,0,1,1,0,1,reps,1.381,7.141,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,calf_raise,1,0,0,0,0,0,0,2,0,0,reps,1.843,9.2,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,wall_push_up,1,0,0,0,0,0,1,0,0,0,reps,1.912,9.509,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,knee_push_up,3,0,0,0,0,1,1,0,1,0,reps,1.399,7.221,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,standard_push_up,4,0,0,0,0,1,2,0,1,0,reps,1.145,6.094,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,plank,3,0,0,0,0,1,2,0,1,0,time,1.358,,20.038
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,glute_bridge,2,0,0,2,0,0,1,0,1,0,reps,1.504,7.691,
8275,40,169.2,86.1,30.07,2,2,15,strength,1.061,shoulder_press,3,0,0,0,1,0,1,0,0,0,reps,1.434,7.381,
